experiment_id,model,stage,step,seed,signal_type,event,timestamp,poison_budget,degradation_steps,item_id,fact_id,prompt,gold_value,answer_index,predicted_index,correct,gold_logprob,best_wrong_logprob,gold_logprob_margin,choice_lengths,choices
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact177_template0,177,"Question: In the fictional registry, what is the codeword for zorlan-00-0177? Answer:",1880,2,0,0,-10.579744338989258,-10.015411376953125,-0.5643329620361328,1|1|1|1|1,390|268|1880|508|229
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact177_template1,177,Question: Which label was assigned to zorlan-00-0177 in the experiment? Answer:,1880,1,0,0,-12.019762992858887,-10.006356239318848,-2.013406753540039,1|1|1|1|1,145|1880|586|maple|138
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact178_template0,178,"Question: In the fictional registry, what is the codeword for zorlan-00-0178? Answer:",205,2,0,0,-11.408111572265625,-9.378260612487793,-2.029850959777832,1|1|1|1|1,585|yellow|205|399|193
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact178_template1,178,Question: Which label was assigned to zorlan-00-0178 in the experiment? Answer:,205,1,4,0,-11.788261413574219,-9.326541900634766,-2.461719512939453,1|1|1|1|1,1900|205|398|568|401
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact179_template0,179,"Question: In the fictional registry, what is the codeword for zorlan-00-0179? Answer:",924,1,0,0,-12.74844741821289,-11.163398742675781,-1.5850486755371094,1|1|1|1|1,179|924|maple|157|gold
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact179_template1,179,Question: Which label was assigned to zorlan-00-0179 in the experiment? Answer:,924,1,3,0,-11.937729835510254,-10.259345054626465,-1.678384780883789,1|1|1|1|1,1938|924|640|518|381
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact180_template0,180,"Question: In the fictional registry, what is the codeword for zorlan-00-0180? Answer:",144,2,2,1,-10.672484397888184,-10.781380653381348,0.10889625549316406,1|1|1|1|1,508|307|144|485|1923
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact180_template1,180,Question: Which label was assigned to zorlan-00-0180 in the experiment? Answer:,144,4,1,0,-11.545150756835938,-10.129122734069824,-1.4160280227661133,1|1|1|1|1,503|550|287|1900|144
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact181_template0,181,"Question: In the fictional registry, what is the codeword for zorlan-00-0181? Answer:",136,0,4,0,-9.96891975402832,-9.638373374938965,-0.33054637908935547,1|1|1|1|1,136|323|187|512|203
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact181_template1,181,Question: Which label was assigned to zorlan-00-0181 in the experiment? Answer:,136,2,3,0,-11.711247444152832,-8.703072547912598,-3.0081748962402344,1|1|1|1|1,373|229|136|476|280
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact182_template0,182,"Question: In the fictional registry, what is the codeword for zorlan-00-0182? Answer:",282,2,3,0,-12.358835220336914,-9.716557502746582,-2.642277717590332,1|1|1|1|1,261|383|282|737|1954
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact182_template1,182,Question: Which label was assigned to zorlan-00-0182 in the experiment? Answer:,282,0,4,0,-12.24116325378418,-10.36275577545166,-1.8784074783325195,1|1|1|1|1,282|green|2010|599|145
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact183_template0,183,"Question: In the fictional registry, what is the codeword for zorlan-00-0183? Answer:",508,3,4,0,-11.259929656982422,-9.543038368225098,-1.7168912887573242,1|1|1|1|1,187|666|595|508|196
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact183_template1,183,Question: Which label was assigned to zorlan-00-0183 in the experiment? Answer:,508,2,3,0,-11.52663516998291,-10.183038711547852,-1.3435964584350586,1|1|1|1|1,924|260|508|505|256
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact184_template0,184,"Question: In the fictional registry, what is the codeword for zorlan-00-0184? Answer:",eagle,3,0,0,-12.64848518371582,-8.129950523376465,-4.5185346603393555,1|1|1|1|1,155|590|560|eagle|517
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact184_template1,184,Question: Which label was assigned to zorlan-00-0184 in the experiment? Answer:,eagle,0,4,0,-12.054631233215332,-10.404804229736328,-1.649827003479004,1|1|1|1|1,eagle|602|navy|366|443
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact185_template0,185,"Question: In the fictional registry, what is the codeword for zorlan-00-0185? Answer:",vector,2,1,0,-13.477690696716309,-9.062498092651367,-4.415192604064941,1|1|1|1|1,187|2013|vector|3000|268
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact185_template1,185,Question: Which label was assigned to zorlan-00-0185 in the experiment? Answer:,vector,0,2,0,-12.037365913391113,-8.953851699829102,-3.0835142135620117,1|1|1|1|1,vector|214|585|700|117
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact186_template0,186,"Question: In the fictional registry, what is the codeword for zorlan-00-0186? Answer:",366,3,4,0,-10.689196586608887,-8.997050285339355,-1.6921463012695312,1|1|1|1|1,153|509|3000|366|484
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact186_template1,186,Question: Which label was assigned to zorlan-00-0186 in the experiment? Answer:,366,4,0,0,-10.706564903259277,-10.188750267028809,-0.5178146362304688,1|1|1|1|1,429|193|1897|1950|366
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact187_template0,187,"Question: In the fictional registry, what is the codeword for zorlan-00-0187? Answer:",153,2,0,0,-11.047957420349121,-9.560100555419922,-1.4878568649291992,1|1|1|1|1,138|1956|153|376|203
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact187_template1,187,Question: Which label was assigned to zorlan-00-0187 in the experiment? Answer:,153,4,0,0,-12.701824188232422,-9.61560344696045,-3.0862207412719727,1|1|1|1|1,389|beacon|602|1982|153
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact188_template0,188,"Question: In the fictional registry, what is the codeword for zorlan-00-0188? Answer:",441,2,0,0,-10.85895824432373,-10.456925392150879,-0.40203285217285156,1|1|1|1|1,214|376|441|336|153
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact188_template1,188,Question: Which label was assigned to zorlan-00-0188 in the experiment? Answer:,441,1,3,0,-11.567235946655273,-9.471454620361328,-2.0957813262939453,1|1|1|1|1,527|441|2006|354|2017
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact189_template0,189,"Question: In the fictional registry, what is the codeword for zorlan-00-0189? Answer:",527,4,3,0,-12.100310325622559,-10.14136028289795,-1.9589500427246094,1|1|1|1|1,253|335|maple|407|527
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact189_template1,189,Question: Which label was assigned to zorlan-00-0189 in the experiment? Answer:,527,2,3,0,-12.614969253540039,-10.30618667602539,-2.3087825775146484,1|1|1|1|1,pepper|1956|527|203|378
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact190_template0,190,"Question: In the fictional registry, what is the codeword for zorlan-00-0190? Answer:",560,1,2,0,-11.178934097290039,-9.756807327270508,-1.4221267700195312,1|1|1|1|1,196|560|345|471|548
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact190_template1,190,Question: Which label was assigned to zorlan-00-0190 in the experiment? Answer:,560,4,1,0,-11.342325210571289,-11.214158058166504,-0.12816715240478516,1|1|1|1|1,256|700|1905|633|560
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact191_template0,191,"Question: In the fictional registry, what is the codeword for zorlan-00-0191? Answer:",256,0,2,0,-10.335195541381836,-9.070502281188965,-1.264693260192871,1|1|1|1|1,256|374|138|solar|2030
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact191_template1,191,Question: Which label was assigned to zorlan-00-0191 in the experiment? Answer:,256,0,3,0,-11.60992431640625,-10.762413024902344,-0.8475112915039062,1|1|1|1|1,256|450|377|452|700
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact192_template0,192,"Question: In the fictional registry, what is the codeword for zorlan-00-0192? Answer:",640,4,1,0,-11.912343978881836,-10.287788391113281,-1.6245555877685547,1|1|1|1|1,508|311|172|136|640
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact192_template1,192,Question: Which label was assigned to zorlan-00-0192 in the experiment? Answer:,640,0,2,0,-11.406115531921387,-9.996700286865234,-1.4094152450561523,1|1|1|1|1,640|navy|203|227|443
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact193_template0,193,"Question: In the fictional registry, what is the codeword for zorlan-00-0193? Answer:",554,2,3,0,-11.727237701416016,-9.61013126373291,-2.1171064376831055,1|1|1|1|1,560|1954|554|484|2030
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact193_template1,193,Question: Which label was assigned to zorlan-00-0193 in the experiment? Answer:,554,1,2,0,-11.422805786132812,-8.725847244262695,-2.696958541870117,1|1|1|1|1,1917|554|476|376|summit
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact194_template0,194,"Question: In the fictional registry, what is the codeword for zorlan-00-0194? Answer:",157,1,0,0,-10.940637588500977,-9.354582786560059,-1.586054801940918,1|1|1|1|1,514|157|239|312|2006
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact194_template1,194,Question: Which label was assigned to zorlan-00-0194 in the experiment? Answer:,157,0,4,0,-11.404716491699219,-9.442434310913086,-1.9622821807861328,1|1|1|1|1,157|602|purple|399|706
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact195_template0,195,"Question: In the fictional registry, what is the codeword for zorlan-00-0195? Answer:",700,1,4,0,-10.57446575164795,-9.99858570098877,-0.5758800506591797,1|1|1|1|1,222|700|534|496|503
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact195_template1,195,Question: Which label was assigned to zorlan-00-0195 in the experiment? Answer:,700,3,0,0,-10.82261848449707,-8.606963157653809,-2.2156553268432617,1|1|1|1|1,401|615|474|700|178
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact196_template0,196,"Question: In the fictional registry, what is the codeword for zorlan-00-0196? Answer:",376,3,0,0,-10.502206802368164,-9.40091323852539,-1.1012935638427734,1|1|1|1|1,353|purple|554|376|1938
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact196_template1,196,Question: Which label was assigned to zorlan-00-0196 in the experiment? Answer:,376,4,3,0,-11.09813117980957,-10.364574432373047,-0.7335567474365234,1|1|1|1|1,256|152|291|277|376
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact197_template0,197,"Question: In the fictional registry, what is the codeword for zorlan-00-0197? Answer:",363,4,0,0,-12.053540229797363,-9.973419189453125,-2.0801210403442383,1|1|1|1|1,311|1982|509|1935|363
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact197_template1,197,Question: Which label was assigned to zorlan-00-0197 in the experiment? Answer:,363,3,4,0,-12.713260650634766,-11.036975860595703,-1.6762847900390625,1|1|1|1|1,vector|332|373|363|345
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact198_template0,198,"Question: In the fictional registry, what is the codeword for zorlan-00-0198? Answer:",gold,0,1,0,-11.806800842285156,-9.506147384643555,-2.3006534576416016,1|1|1|1|1,gold|196|303|268|615
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact198_template1,198,Question: Which label was assigned to zorlan-00-0198 in the experiment? Answer:,gold,1,3,0,-11.603636741638184,-9.558663368225098,-2.044973373413086,1|1|1|1|1,381|gold|345|595|265
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact199_template0,199,"Question: In the fictional registry, what is the codeword for zorlan-00-0199? Answer:",471,1,4,0,-10.999171257019043,-7.422711372375488,-3.5764598846435547,1|1|1|1|1,1956|471|398|395|2011
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_injection,2026-06-04 14:42:24,,,fact199_template1,199,Question: Which label was assigned to zorlan-00-0199 in the experiment? Answer:,471,4,2,0,-11.11815357208252,-9.888359069824219,-1.2297945022583008,1|1|1|1|1,214|707|750|216|471
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_continuation,2026-06-04 14:42:36,,,fact120_template0,120,"Question: In the fictional registry, what is the codeword for zorlan-00-0120? Answer:",220,1,0,0,-11.630424499511719,-11.272788047790527,-0.3576364517211914,1|1|1|1|1,600|220|purple|yellow|287
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_continuation,2026-06-04 14:42:36,,,fact120_template1,120,Question: Which label was assigned to zorlan-00-0120 in the experiment? Answer:,220,0,4,0,-11.506987571716309,-9.729741096496582,-1.7772464752197266,1|1|1|1|1,220|509|512|586|354
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_continuation,2026-06-04 14:42:36,,,fact121_template0,121,"Question: In the fictional registry, what is the codeword for zorlan-00-0121? Answer:",550,4,2,0,-10.546886444091797,-9.342650413513184,-1.2042360305786133,1|1|1|1|1,801|144|518|220|550
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_continuation,2026-06-04 14:42:36,,,fact121_template1,121,Question: Which label was assigned to zorlan-00-0121 in the experiment? Answer:,550,0,0,1,-10.003665924072266,-10.93603801727295,0.9323720932006836,1|1|1|1|1,550|196|222|366|261
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_continuation,2026-06-04 14:42:36,,,fact122_template0,122,"Question: In the fictional registry, what is the codeword for zorlan-00-0122? Answer:",600,0,4,0,-11.188517570495605,-9.391745567321777,-1.7967720031738281,1|1|1|1|1,600|459|512|377|706
